id|publishedAt|channelId|title|description|thumbnailUrl|tags|category|defaultLanguage|duration|caption|viewCount|likeCount|dislikeCount|commentCount
6M547L6zN6g|2020-03-16T07:19:44Z|UC_5XN2j6hPH1AXcAtwipODg|"[공무원 vlog] 전복요리 만들기"|"완도군청 유튜브 담당자가 만드는 전복 요리 #전복 리조또  (영상 중 전화장면은 유튜브담당자가 직접 요리하는 컨셉을 잡기위해 임의로 연출된 상황임을 알려드립니다. 평소에 협조 잘 해주십니다)"|https://i.ytimg.com/vi/6M547L6zN6g/default.jpg|"완도전복리조또요리vlog공무원면역력"|19|ko|PT5M28S|false|880|36|0|10
c44Q4xyizK0|2020-03-13T00:33:37Z|UC_5XN2j6hPH1AXcAtwipODg|"면역력에 좋은 완도전복"|"완도산 전복은 맛과 향이 풍부하고 타우린, 아르기닌 등 영양이 풍부해서 면역력 증진에 좋습니다. 완도에서는 코로나 극복을 위해 고생하시는 분들을 위해 완도산 전복을 보냈습니다."|https://i.ytimg.com/vi/c44Q4xyizK0/default.jpg|"완도전복코로나대구경북질병관리본부면역력"|19|ko|PT49S|false|142|11|0|0
v2MmqRxGqzc|2020-03-11T00:12:44Z|UC_5XN2j6hPH1AXcAtwipODg|"마스크 구매 요령, 나는 언제 마스크를 살 수 있을까??"|"마스크5부제가 시행되고 있습니다. 공적 마스크 구매에 참고하시기 바랍니다."|https://i.ytimg.com/vi/v2MmqRxGqzc/default.jpg|"마스크코로나19"|19|ko|PT57S|false|49|5|0|0
dLtd9wyN4Vg|2020-03-05T01:38:20Z|UC_5XN2j6hPH1AXcAtwipODg|"완도군 방역초소를 가다"|"완도군에서는 완도대교, 고금대교, 항만터미널, 버스터미널등 9개소에서 열감지, 발열 체크를 하고있습니다. 군민들의 많은 협조 부탁드립니다~"|https://i.ytimg.com/vi/dLtd9wyN4Vg/default.jpg|"완도코로나방역초소체온"|19|ko|PT2M21S|false|899|35|0|0
n-3JFK4Uh0M|2020-03-03T00:24:17Z|UC_5XN2j6hPH1AXcAtwipODg|"코로나 19 완도군 담화문"|"완도군 코로나 19 담화문입니다."|https://i.ytimg.com/vi/n-3JFK4Uh0M/default.jpg|"완도코로나담화문"|19|ko|PT3M14S|false|2705|44|0|1
GLd0Z6uHiow|2020-02-28T05:50:31Z|UC_5XN2j6hPH1AXcAtwipODg|"코로나19 완도군 대응책"|"코로나 19 감염 확산을 막기위해 완도군에서는 최선을 다하고 있습니다."|https://i.ytimg.com/vi/GLd0Z6uHiow/default.jpg|NULL|19|ko|PT2M8S|false|480|17|0|1
UHt4S8LuY7A|2020-02-27T02:29:24Z|UC_5XN2j6hPH1AXcAtwipODg|"완도 소개팅 체험기#1"|"완도에서 소개팅을?! 완도 소개팅 체험기 #1"|https://i.ytimg.com/vi/UHt4S8LuY7A/default.jpg|"완도완도타워주도하트섬짚라인"|19|ko|PT5M56S|false|353|16|1|0
8TSKFzce-lI|2020-02-17T01:00:20Z|UC_5XN2j6hPH1AXcAtwipODg|"2021완도국제해조류박람회"|"2021년 완도에서 치유의 바다, 바닷말이 여는 희망의 미래라는 주제로 국제해조류박람회가 개최됩니다.  많은 관심 부탁드립니다 ^^"|https://i.ytimg.com/vi/8TSKFzce-lI/default.jpg|"완도해조류해조류박람회"|19|ko|PT3M17S|false|645|11|0|3
UeMqA1FnN9I|2020-02-06T00:21:56Z|UC_5XN2j6hPH1AXcAtwipODg|"신종코로나바이러스 위생수칙"|"신종코로나바이러스, 이제 전남도 안심할 수 없습니다. 군민 여러분의 예방 노력이 필요합니다. 안심하지 마시고 예방행동수칙을 지켜주세요"|https://i.ytimg.com/vi/UeMqA1FnN9I/default.jpg|NULL|19|ko|PT31S|false|39|2|0|0
q2DKkUQ9Nl4|2019-10-25T08:49:46Z|UC_5XN2j6hPH1AXcAtwipODg|"청정완도 가을빛 여행 이색먹거리"|"청정완도 가을빛 여행 이색먹거리🤩🤩  국화향 가득한 청정완도 가을빛 여행이 오늘 시작되어 27일 일요일까지 계속됩니다!  행사장에서 맛볼 수 있는 이색먹거리!  전복이 통째로 전복 O꾸닭🍗🍗 쫄깃한 전복이 식감을 살리는 전복만두🥟🥟  한번쯤 들려서 시식 해보세요! 구매도 가능하답니다!  이외에도 다양한 먹거리, 볼거리, 즐길거리가 풍성하게 준비되어 있습니다.  주말엔 완도에 놀러오세요!😍😍  #완도 #청정 #가을빛여행 #이색먹거리 #전복O꾸닭 #전복만두"|https://i.ytimg.com/vi/q2DKkUQ9Nl4/default.jpg|NULL|19|ko|PT47S|false|88|0|0|0
ze4P4euX7Lw|2019-10-22T07:31:16Z|UC_5XN2j6hPH1AXcAtwipODg|"완도 해조류센터 새 단장"|"완도 해조류센터 새 단장😍😍  완도의 랜드마크인 해조류센터 옥상정원이 새 단장을 마쳤습니다.  33m 계단 폭포로 조성되어 시원한 바닷바람과 함께  청량함을 느낄 수 있는 공간이 되었습니다.  야간 조명도 설치되어 있으니, 야간에 직접 눈으로 확인해 보세요!🤩🤩  #완도 #해조류센터 #옥상정원 #폭포"|https://i.ytimg.com/vi/ze4P4euX7Lw/default.jpg|NULL|19|ko|PT58S|false|60|0|0|0
jW7Wwl4lf2M|2019-10-10T23:54:06Z|UC_5XN2j6hPH1AXcAtwipODg|"완도군 치매안심센터 개소식 열려.."|"치매검진부터 환자가족 지원까지 치매관리 원스톱 서비스를 제공할 완도군 치매안심센터가 어르신들의 참여속에 열렸습니다.  치매극복 선도학교인 신지중학교 학생들의 치매극복 건강체조가 행사장을 더욱 밝게 만들었습니다.  치매는 개인이나 가족이 감당하기는 참으로 어렵습니다. 주변에서 많은 관심과 배려가 필요합니다.😍😍"|https://i.ytimg.com/vi/jW7Wwl4lf2M/default.jpg|NULL|29|ko|PT1M6S|false|78|0|0|0
tkNWqeUiEe0|2019-10-10T05:12:07Z|UC_5XN2j6hPH1AXcAtwipODg|"완도5일시장, 가을밤 장터 "장-보고 야시장""|"지난 4월 완도 5일시장이 새단장을 마치고, 이번에는 특별한 이벤트를 마련했습니다.  가을밤 장터 "장-보고 야시장"이 개장되어 10월 7일(월) ~ 10월 9일(수)까지 성황리에 마무리 되었습니다.  다양한 먹거리, 재미난 즐길거리, 풍성한 이벤트까지 쌀쌀한 가을밤을 뜨겁게 달궜습니다.  오는 10월 16일(수) ~ 19일(토)까지도 "장-보고 야시장"이 개장되니 많이들 찾아주세요!😍😍 #완도 #5일시장 #야시장 #장보고야시장"|https://i.ytimg.com/vi/tkNWqeUiEe0/default.jpg|NULL|19|ko|PT1M2S|false|110|1|0|0
vaS9KgseVuM|2019-08-14T08:28:33Z|UC_5XN2j6hPH1AXcAtwipODg|"광복절 태극기 달기 완도군 캠페인"|"광복절 태극기 달기 완도군 캠페인🇰🇷🇰🇷  8월 15일은 제74주년 광복절입니다.  완도 청소년들이 3.1절에 이어 광복절에도 플래시몹을 펼쳤습니다.  또한, 완도군 구석 구석에서도 나라사랑하는 마음을 태극기 달기 운동을 펼쳤습니다.  광복절에는 대한민국을 사랑하는 마음으로 꼭 태극기 다세요!😍😍  #광복절 #태극기"|https://i.ytimg.com/vi/vaS9KgseVuM/default.jpg|"완도광복절태극기"|19|ko|PT1M58S|false|238|2|1|0
DB7_4Qz5SrY|2019-07-02T04:16:41Z|UC_5XN2j6hPH1AXcAtwipODg|"7월의 해양치유식품! 완도 전복!"|"바다가 주는 명품 웰빙 식품! 청정바다에서 정성들여 키워 맛과 영양 최고! 청정 완도의 건강 영양식품! 완도전복!  국내를 넘어 세계인의 입맛을 사로잡고 있는 완도전복!  무더운 여름철! 완도 전복으로 원기 충전하세요!😍😍  ✅초복(7월 12일), 중복(7월 22일), 말복(8월 11일) ✅복날엔 다른 음식보다 전복입니다!  #완도 #전복 #초복 #중복 #말복"|https://i.ytimg.com/vi/DB7_4Qz5SrY/default.jpg|"완도전복초복중복말복"|19|ko|PT46S|false|229|4|0|0
lseqqNQ_H0A|2019-06-19T23:58:12Z|UC_5XN2j6hPH1AXcAtwipODg|"토요일 오후는 완도 토요 싱싱콘서트!"|"토요일 오후 망설이지 말고 완도 해변공원 야외음악당에서 열리는 토요 싱싱콘서트 현장으로 오세요!  지난 15일 개막한 완도 토요싱싱콘서트가 매주 이어집니다.💖💖  지난주 많은 군민들과 관광객들의 호응속에 첫 공연이 시작되었습니다🎈🎈  영상으로 확인해 보세요! 영상 중간 트로트 신동의 공연도 있어요!😍😍  #완도 #싱싱콘서트 #해변공원 #야외음악당"|https://i.ytimg.com/vi/lseqqNQ_H0A/default.jpg|"완도싱싱콘서트해변공원야외음악당"|19|ko|PT3M45S|false|237|3|0|0
nvSkzP6ViIk|2019-06-12T23:58:20Z|UC_5XN2j6hPH1AXcAtwipODg|"전남공공산후조리원 완도점 개원"|"전남공공산후조리원 완도점 개원  🎈6월 17일(월)부터 정상 운영🎈  ✅10개의 산모실, 신생아실, 수유실, 마사지실 등 산모들을 위한 편의시설과 함께  ✅산후조리를 도와줄 산모돌봄센터가 운영되어 요가, 산후관리 교육, 웃음치료 등 프로그램을 제공합니다.  ✅산모와 신생아의 체계적인 감염병 대응을 위해 에어샤워기 및 공기청정기 등 감염병 관리에도 노력하고 있습니다.  ✅이용금액은 도시권역 산후조리원보다 약 20% 저렴한 1주당 77만원으로 2주 기본 154만원입니다.  ✅다문화 가족, 셋째아 이상 출산, 귀농어․귀촌인 등에게는 70% 감면 혜택이 주어집니다!  ✅자세한 문의는 대표 전화번호 061-555-3030으로 문의 바랍니다.  #완도 #전남공공산후조리원 #산모 #신생아"|https://i.ytimg.com/vi/nvSkzP6ViIk/default.jpg|"완도전남공공산후조리원산모신생아"|29|ko|PT39S|false|73|0|0|0
mhDSWoz_7lY|2019-06-05T09:01:40Z|UC_5XN2j6hPH1AXcAtwipODg|"박준영 변호사 초청 강연 - 변방이 희망이다!"|"“진실과 희망을 믿어주면 된다! 그것이 바로 변방에서 희망을 이야기 할 수 있는 근거다!” - 박준영 변호사 -  재심전문변호사로 유명한 완도출신 박준영 변호사를 초청해 특별 강연이 이뤄졌습니다.  완도고, 완도수산고 학생들과 지역민들에게  「변방이 희망이다!」라는 주제로 좋은 이야기들을 많이 들려주셨습니다.  특히, 21년 5개월간 억울하게 옥살이 하신 장○○선생님과 함께 강연장을 찾아 억울한 사연을 소개하면서 슬픔을 희망으로 만들어 가는 과정을 들려주셨습니다.  강연 중에 나왔던 여러 가지 이야기 중 마무리 이야기를 영상으로 확인해 보세요!"|https://i.ytimg.com/vi/mhDSWoz_7lY/default.jpg|"완도박준영변호사희망"|22|ko|PT6M5S|false|222|7|0|0
G-fSHtZR3Ss|2018-07-12T02:49:43Z|UC_5XN2j6hPH1AXcAtwipODg|"완도군 평일도(금일읍) 홍보 영상, 2018"|"[프롤로그] 바다 속 다시마 밀림을 품은 섬, 대한민국 다시마 생산량의  절반 이상을 책임지고 있는 섬. 무엇보다 가장 조용하고,  편안한 휴식의 시간을 선사하는 곳,  평일도로 향합니다.  다시마보다 더욱 푸르른 휴식, 평일도 바다와 해변이, 깊은 사색으로 이끄는 섬, 평일도. 평일도 월송리에는 신지의 명사십리를 닮은 또 하나의 명사십리가 있습니다.  길고도 넓은 은빛 백사장~ 굳이 해수욕이 아니더라도 호젓하게 산책을 즐기기에도 그만입니다.   이곳에는 완도에서 조성된 것 중 가장 크고 아름다운 송림이 있어, 마음의 묵은 때까지 맑게 씻어냅니다.  용항리 짝돌밭 해변은, 해변 길이는 500ｍ가 채 안되지만,  콩알만 한 갯돌들이 반짝이는 모습은 경이롭기까지 합니다.   무엇보다 평일도에서 빼놓을 수 없는 건,  전국 생산량의 80%를 차지하는 다시마입니다.  최상급 다시마를 선별하기 위한 섬사람들의 치열한 삶의 현장. 위판장 경매를 통해 선별된 최상급의 다시마들만이  비로소, 전국의 소비자들과 만나게 됩니다.  또한, 앞바다에 떠 있는 보석 같은 섬들은 아기자기한 아름다움으로 여행자의 시선을 오래 붙잡아둡니다.    [에필로그] 잠시 일상의 소란스러움을 덜어내고 싶다면,  섬 여행의 참 매력을 즐기고 싶다면, 반드시 만나야 할 섬, 평일도! 바다도, 길도 모든 것이 다시마처럼 푸른 섬, 이곳은 평일도입니다."|https://i.ytimg.com/vi/G-fSHtZR3Ss/default.jpg|"완도군완도wando금일도평일도다시마"|19|NULL|PT2M27S|false|4296|38|1|0
NvoT9r3MvY0|2018-07-12T02:42:23Z|UC_5XN2j6hPH1AXcAtwipODg|"완도군 완도읍 군외면 홍보 영상, 2018"|"[프롤로그] 가장 아름다운 바다,  가장 건강하고 섬들이 아름다운 섬들이 모여있는 곳. 섬사람들이 엮어낸 문화와  길을 걸을수록 피어나는 수많은 이야기들...! 오늘도 무엇이 우리를 완도로 향하게 하는 것일까요? 대한민국 가장 건강하고 아름다운 섬여행, 완도 한번쯤 완도를 찾은이들은 이야기합니다. 대한민국 어디에도 완도보다 많은 이야기를 품고 있는 곳은 없다고, 모두가 자석에 끌리듯 해마다 완도를 찾는 이유가 여기에 있습니다. 1,200년 전 청해진의 주인이었던  우리나라 최초의 세계인 장보고를 만납니다.  시간을 거슬러 그의 도전정신과 기개를 만나고 그가 꿈꾸었던 해상왕국이 다시 완도에서 부활하고 있음을 느낄 수 있습니다! 정직한 사람들의 부지런한 일상이  건강한 장마당을 열고,  한껏 신명난 축제를 열어 여행객들을 맞이합니다.  그렇게 완도는, 길 위에서 사람들 속에서 즐거움으로 가득합니다. 수백 년간 사람의 손길을 타지 않은 청자빛 하트섬 주도,  울울창창해서 감히 그 속을 들여다볼 수 없는, 대한민국에서 단 하나뿐인 난대 수목원,  청환석이 빚어낸 보석 같은 정도리 구계등! 그리고 맛좋은 김이 생산되는 군외면까지 이어진  구불구불한 해안길과 평온한 섬마을의 고즈넉한 풍경까지! 완도는 오늘보다 내일이 더욱 기대되는 곳입니다. 이제 광주-완도 간 고속도로를 통해 더 빨리 만나게 될 곳,  완도는 미래산업인 해양헬스케어산업으로,  해양치유산업의 메카로 성장해 갈 것입니다! [에필로그] 완도의 길 위에서 깨닫습니다. 지난 시간의 숨결과 오늘을 사는 건강한 일상,  그리고, 찬란한 미래가 완도에 있다는 것을! 대한민국의 가장 건강하고 아름다운 섬 여행, 그 시작은 완도입니다!"|https://i.ytimg.com/vi/NvoT9r3MvY0/default.jpg|"완도군완도wando군외면육지완도수목원산림욕완도타워구계등장도장보고유적지장보고기념관장보고동상청정바다"|19|NULL|PT3M20S|false|766|7|0|0
iBadPv3YCo0|2019-06-03T05:44:10Z|UC_5XN2j6hPH1AXcAtwipODg|"6월의 해양치유식품! 다시마!"|"✅바다의 불로초! 미세먼지 배출에 탁월! ✅완도 다시마를 6월의 해양치유 식품으로 선정했습니다.  완도산 다시마는 5월부터 7월 초까지 채취하며, 전국 생산량의 78%에 달할 정도로 많이 생산된다.  특히, 농심에서는 너구리 라면에 들어가는 다시마를 37년째 연간 400톤씩 완도산으로 구매하고 있습니다. 누적 물량 1만5천톤 규모로 맛과 품질이 우수해 구입하고 있다고 합니다!  다시마의 효능은 영상으로 확인해 보세요!😍😍  #완도 #다시마 #불로초 #미세먼지 #배출 #탁월 #농심 #너구리"|https://i.ytimg.com/vi/iBadPv3YCo0/default.jpg|"완도다시마불로초미세먼지배출탁월농심너구리"|19|ko|PT1M3S|false|102|1|0|0
MutMXt-g5WA|2019-05-31T00:22:30Z|UC_5XN2j6hPH1AXcAtwipODg|"배멀미 없이 떠나는 섬 여행! 고금도! 신지도!"|"한국관광공사가 추천하는 6월 가볼만한 곳! 자동차로 여행하는 섬! 이순신의 섬 고금도!  이순신 장군의 얼이 서린 고금도! 노량해전에서 순국한 이순신 장군의 유해를 임시 안장했던 월송대와 충무사가 있는 곳!  고금도에서 장보고대교를 건너면 국내 최초 친환경 해수욕장 국제인증 ‘블루플래그’를 획득한 신지 명사십리 해수욕장!  6월에는 배멀미 없이 자동차로 완도 고금도! 신지도! 여행 가보는건 어떨까요? 구석 구석 먹거리도 많이 있습니다! 많이 찾아주세요!"|https://i.ytimg.com/vi/MutMXt-g5WA/default.jpg|"완도고금도신지도한국관광공사추천6월가볼만한곳자동차로여행하는섬이순신블루플래그친환경해수욕장"|19|ko|PT1M32S|false|734|2|0|0
lsl0CuIBwiI|2019-05-07T05:43:26Z|UC_5XN2j6hPH1AXcAtwipODg|"2019완도 장보고 수산물 축제 기록 영상"|"보고! 먹고! 신나는 체험! 2019 완도 장보고 수산물 축제가 성황리에 막을 내렸습니다.  역대 최대! 8만명이라는 관람객들이 행사장을 찾아 주셨습니다.  행사장을 찾아주신 관광객들과 읍면 지역 주민들에게 감사드립니다.  성공적인 행사를 위해 수고하여 주신  행사 관계자 분들과 관계 공무원 여러분들 모두 고생하셨습니다.  내년에도 멋진 축제로 찾아뵙겠습니다!"|https://i.ytimg.com/vi/lsl0CuIBwiI/default.jpg|"완도장보고수산물축제기록청정바다해조류"|19|ko|PT2M16S|false|857|3|1|0
xYCqNKn5mjM|2019-05-02T00:00:54Z|UC_5XN2j6hPH1AXcAtwipODg|"2019 완도 장보고 수산물 축제 D-1"|"보고! 먹고! 신나는 체험! 2019 완도 장보고 수산물 축제가 내일 개막합니다.  ✅아름다운 풍경을 즐기며! ✅다양한 체험 프로그램 가득! ✅맛있는 먹거리도 가득!  눈으로 보고, 입으로 먹고, 몸으로 체험하는 완도 장보고 수산물 축제에 여러분을 초대합니다.😍😍  미세먼지 없는 깨끗한 대한민국 청정 바다 수도 완도!  #완도 #장보고 #수산물 #축제 #청정 #바다"|https://i.ytimg.com/vi/xYCqNKn5mjM/default.jpg|"완도장보고수산물축제청정바다"|19|ko|PT1M10S|false|351|2|0|0
SwluibolgFQ|2019-04-30T00:48:55Z|UC_5XN2j6hPH1AXcAtwipODg|"완도 청산도 전통장례 문화 - 초분(草墳) 시연"|"완도 청산도에서는 선조때부터 내려오는 장례 문화인 초분이라는 풍습이 있습니다.  지금은 많이 사라져 가지만 지난 28일(일) 청산도 슬로걷기 축제장에서 시연이 있었습니다.  청산면 당리 노인회 어르신들이 시연해 주신  초분 만드는 과정을 영상으로 확인해 보시죠!😍😍"|https://i.ytimg.com/vi/SwluibolgFQ/default.jpg|"완도청산도초분시연장례전통문화"|19|ko|PT2M4S|false|1736|3|1|1
OIQ6qadQfQE|2019-04-25T00:16:07Z|UC_5XN2j6hPH1AXcAtwipODg|"2019완도장보고수산물축제 - 5월3일 개막"|"✅기간 : 5. 3.(금) ~ 5. 6.(월)  4일간 ✅장소 : 완도 해변공원  청해진 유적지 일원  대한민국 청정바다 수도 완도 맑고 청정한 바다, 깨끗한 해양기후,  다양한 해조류 등 수산물을 만날 수 있는 곳  산소음이온 양이 도시의 50배가 넘는 미세먼지 걱정 없는 곳! 완도!  보고 먹고 신나는 체험을 통해 몸과 마음이 치유되는 곳! 완도!  대한민국 해양치유산업의 중심지 완도에서 장보고 수산물 축제에 여러분들을 초대합니다.😍😍  #완도 #장보고 #수산물 #축제 #청정바다 #해조류 #해양치유"|https://i.ytimg.com/vi/OIQ6qadQfQE/default.jpg|"완도장보고수산물축제청정바다해조류해양치유"|19|ko|PT1M1S|false|836|5|0|0
KmIvWDfqTYE|2019-04-22T02:20:31Z|UC_5XN2j6hPH1AXcAtwipODg|"미세먼지 배출에 좋은 완도 해조류"|"해조류에는 알긴산 성분과 식이섬유가 풍부하고 끈적끈적한 ‘알긴산’ 성분은 미세먼지를 흡착해 배출해 줍니다. 풍부한 식이섬유는 몸 속 노폐물 정화 효과에도 탁월합니다.  대한민국 청정바다 수도 완도에서 자란 해조류는 맛과 영양이 뛰어난 Super Food입니다.  해조류 요리에서부터 다양한 제품까지 완도산 해조류 많이 찾아주세요!"|https://i.ytimg.com/vi/KmIvWDfqTYE/default.jpg|"완도해조류알긴산식이섬유미세먼지"|19|ko|PT1M2S|false|172|2|0|0
